name,x location (inches), y location (inches), z location (inches),[name and distance (inches) for all connected nodes]
ACE,-40.4654,88.721,29.866,WET,46.3,BRO,34.8,EYE,34.5,DUI,43.5,IVY,48.4,FIX,51.4,YES,44.3,SUN,32.5,POP,33.4,EON,41.3,NOM,54.7,HIT,34.8
ACT,25.0838,-54.815,55.3873,BUG,47.4,ASH,29.6,LAM,30.8,TRY,29.5,DUH,32.2,NAN,48.8,TAU,42.6,SOY,42.8,HAM,41.1,LAX,39.8
ADO,-91.8754,12.1707,44.2788,JOB,33.5,DUB,34.75,BOA,32.5,WET,48.4,REF,47.2,TOY,31.8,NIL,42.3,NAY,34.0,WAR,34.9,HOW,46.6,ELF,51.9,PLY,53.3
AGE,44.4051,-94.5726,-41.3262,KIT,40.125,BED,45.5,CHI,32.5,DOG,31.4,COY,46.2,BAR,31.1,SIR,44.1,CUP,45.0,ONO,36.5,ELK,44.0
AGO,-97.4251,-79.8436,-31.7889,ALA,25.9,MIX,36.6,OAR,33.5,TAX,39.7,MOM,37.7,FLY,35.3,OIL,37.4,GUT,39.8
AHI,-33.5707,36.4329,78.2578,NIL,31.0,YES,33.1,ERA,31.3,IRE,37.4,JUG,41.7,EON,37.3
AIM,-91.8209,-87.0267,-97.5765,MOM,32.25,LID,34.625,EGO,29.6,WAX,35.4,MIX,41.7
AIR,35.4151,75.9945,58.073,COW,34.5,GIG,31.6,ODD,30.1,MAC,32.7,FAX,33.5,FIX,34.7
ALA,-121.541,-80.9259,-22.7984,OIL,33.75,INK,28.4,AGO,25.9,FLY,37.1,GUT,34.1,MIX,39.9
ALL,130.342,-20.7791,27.5419,PRO,28.5,GOO,34.0,EGG,33.6,SAD,37.2,RUG,31.8,PIG,35.6
AMP,119.286,55.7978,-43.5131,ROB,36.0,SEX,33.0,YAY,36.5,SAW,38.6,CAB,30.9
ARM,-101.184,67.8147,21.9638,ELF,32.375,BRO,33.125,BIO,33.5,WET,34.125,DUB,30.3,NOM,31.4
ART,65.3143,-93.6394,28.6163,COY,30.0,FIG,42.3,KIT,47.3,ASH,39.3,MAD,38.1,LAX,46.1,NOR,43.4,BUG,33.3
ASH,39.7492,-80.5596,55.8151,ACT,29.6,LAM,30.0,LAX,33.7,ART,39.3,HAM,42.3,BUG,36.7
ASK,-65.0692,122.162,-58.4657,FRO,33.375,ORC,33.625,GUN,34.2,TUB,28.8,OFF,30.2,TAG,35.4
BAH,20.7816,107.672,-74.0317,ETA,32.875,CIS,33.0,BOY,33.875,WIN,29.6,BAM,36.3
BAM,40.1671,77.1073,-76.1155,JAR,44.8,BAH,36.3,YAY,56.7,HAY,35.5,ETA,51.9,CIS,52.7,WIN,34.4
BAR,37.0725,-113.107,-65.0402,CUP,33.375,SIR,33.375,AGE,31.1,FLU,31.1,DOG,31.5,ONO,39.7
BED,12.8206,-103.044,-9.63237,ICE,32.75,DOG,34.0,COY,48.0,MAD,32.3,SAY,43.6,GIN,49.9,CHI,32.7,AGE,45.5,PAW,43.0,CUP,49.3,LAX,43.7,DAY,43.4
BIO,-108.203,68.1044,-13.1486,ELF,32.125,JOY,33.25,ARM,33.5,NOM,33.5,RAD,31.4,SPY,36.7
BOA,-117.928,-5.92909,38.7007,REF,33.25,ADO,32.5,WAR,31.8,SHY,39.4,NAY,36.2,HOW,32.9
BOX,-42.9297,-106.03,-97.0201,HUG,33.375,GYM,33.5,LID,35.75,EGO,29.8,VAN,34.1
BOY,-6.29871,122.532,-60.5667,FOX,33.5,BAH,33.875,ETA,33.875,TAG,33.8,CIS,31.1,ORC,33.3
BRO,-75.5966,86.8364,35.48,ARM,33.125,ACE,34.8,WET,31.6,EON,41.2,HIT,28.3,NOM,35.5
BUG,69.9433,-64.0818,42.8638,YAK,35.625,ACT,47.4,LAB,35.7,TAU,51.0,LAM,35.2,ZAP,49.0,NOR,49.4,LAX,55.2,COY,47.7,ASH,36.7,GOO,53.2,FIG,36.0,ART,33.3
CAB,123.699,26.3504,-41.2349,ROB,32.375,DAD,49.0,YAY,49.1,AMP,30.9,OAK,31.4,GET,45.6,SEX,43.7
CHI,43.7489,-112.334,-14.2946,MAD,31.2,COY,33.4,BED,32.7,AGE,32.5,DOG,29.7,KIT,35.4
CIS,-9.64693,95.2111,-75.533,BAH,33.0,ORC,34.25,ETA,45.3,TAG,44.6,BOY,31.1,OFF,53.5,BAM,52.7
COP,110.588,-40.8,-43.4586,WOW,43.3,USE,29.6,NEW,30.6,TAT,50.2,GET,48.2,ELK,44.3
COW,60.2693,64.0599,37.16,KEG,33.75,WAS,33.875,ODD,36.25,AIR,34.5,LIE,49.8,LUG,50.3,FIX,52.4,EAR,52.3,GIG,46.0,TAR,45.4,ZOO,35.0,FAX,32.6
COY,55.8337,-85.3246,1.92647,LAX,46.1,NOR,45.3,ART,30.0,BED,48.0,ELK,48.7,CHI,33.4,BUG,47.7,AGE,46.2,KIT,32.3,MAD,33.5
CUP,4.96651,-105.545,-58.549,VAN,32.75,DOG,33.25,BAR,33.375,DAY,45.7,FLU,30.8,BED,49.3,HUG,42.2,SIR,49.6,AGE,45.0,GYM,51.1,PAW,31.9
DAD,148.166,21.5676,5.27281,GEL,35.25,FOR,35.8,EAR,54.1,RUG,48.8,PIG,50.2,ROB,34.2,SEX,50.4,CAB,49.0,EGG,33.6,GET,55.7,OAK,35.7,MOO,35.2
DAY,-26.2094,-97.9381,-26.3301,TAX,44.6,PAW,29.1,SAY,28.6,ZIG,29.8,CUP,45.7,GIN,44.2,BED,43.4,GYM,43.4
DIG,-82.8864,110.24,-11.5465,GUN,33.875,NOM,31.7,HIT,34.2,DUI,31.5,JOY,30.3,TUB,30.7
DOG,25.4069,-119.368,-36.5201,CUP,33.25,BED,34.0,CHI,29.7,AGE,31.4,PAW,39.1,BAR,31.5
DRY,-101.927,-64.158,30.1031,OIL,32.5,VOW,34.1,REF,32.0,SHY,45.7,FLY,39.5,FUN,35.3
DUB,-102.542,43.9975,39.1236,ADO,34.75,ARM,30.3,TOY,31.9,WAR,30.1,WET,32.8,ELF,35.3
DUH,-1.74029,-57.8953,72.9152,TRY,32.375,NAN,34.3,MOP,32.1,SOY,31.3,ACT,32.2,HAM,34.5
DUI,-53.3098,106.937,-7.79611,ACE,43.5,HIT,29.3,SKY,30.5,TUB,30.3,GUN,47.6,SUN,31.2,DIG,31.5,TAG,42.4,IVY,46.3,NOM,43.3
EAR,110.043,47.8065,32.2519,MOO,34.75,GEL,35.375,PIG,48.4,LIE,51.5,JAM,33.5,WAS,35.4,DAD,54.1,COW,52.3,ZOO,35.3,SEX,49.4,TAR,50.3,PHI,35.0
EGG,119.015,11.5217,17.6475,RUG,33.25,ALL,33.6,PIG,34.4,FOR,38.8,MOO,34.2,DAD,33.6
EGO,-70.4413,-103.208,-85.5954,GYM,33.125,MOM,30.9,AIM,29.6,BOX,29.8,LID,35.0,OAR,43.9
ELF,-102.327,41.825,3.04766,BIO,32.125,ARM,32.375,WET,49.3,SPY,49.8,PIE,49.9,GAL,32.5,WAR,33.4,RAD,35.1,ADO,51.9,HOW,41.0,NOM,43.2,DUB,35.3
ELK,83.5311,-74.9377,-37.0472,WIG,37.5,SIR,63.125,NOR,47.9,COY,48.7,USE,31.6,KIT,32.3,TAT,43.0,WOW,58.5,ONO,35.9,COP,44.3,AGE,44.0
EON,-52.1655,63.755,60.6556,YES,31.8,WET,31.6,POP,40.2,BRO,41.2,NIL,41.2,ACE,41.3,AHI,37.3,TOY,40.2
ERA,-14.5776,13.293,68.9337,IRE,32.5,JUG,32.0,RIB,30.8,AHI,31.3,YES,45.3,SOY,42.1,NIL,42.8,GIG,52.1,PLY,54.9,LAW,46.1
ETA,17.041,107.725,-41.2003,BAH,32.875,TUX,33.75,BOY,33.875,LUG,50.7,CIS,45.3,IVY,46.4,FOX,33.5,PAY,33.6,TAG,51.5,BAM,51.9,JAR,45.6,WIN,34.2
EVE,46.6843,32.4808,82.8557,LAW,29.8,FAX,29.2,OLD,40.6,GIG,33.5,IRE,43.1,LIE,37.3
EYE,-11.1774,107.204,30.728,ACE,34.5,GAS,29.6,SUN,30.2,FIX,34.2,IVY,33.3,POP,32.8
FAN,-51.9219,-59.449,60.3369,VOW,35.375,MOP,29.3,PLY,36.0,FUN,32.6,ZZZ,32.3,NAN,33.2
FAX,58.5537,54.3467,68.2163,ZOO,30.7,EVE,29.2,LIE,36.6,AIR,33.5,GIG,35.0,COW,32.6
FEW,-111.83,-7.5089,-16.9603,HOW,32.3,PIE,29.2,RUM,31.2,GAL,30.8,SHY,40.0
FIG,103.183,-77.5271,38.793,KEY,35.375,GOO,33.8,NOR,31.9,YAK,31.1,ART,42.3,BUG,36.0
FIX,10.3837,81.1904,34.69,MAC,32.25,ODD,33.6,POP,34.5,IVY,47.0,GAS,32.6,ACE,51.4,EYE,34.2,COW,52.4,AIR,34.7,GIG,45.7,LUG,45.3,YES,46.5
FLU,15.0537,-111.35,-86.9778,HUG,33.75,SIR,36.875,CUP,30.8,BAR,31.1,VAN,34.4
FLY,-95.3595,-91.2002,1.42135,OIL,31.5,VOW,45.2,ALA,37.1,DRY,39.5,OAR,48.5,TAX,32.9,AGO,35.3,WIZ,41.1
FOG,27.423,-16.0745,90.4769,TAU,33.0,LAW,30.6,TRY,29.0,RIB,29.5,SOY,36.3,OLD,42.5
FOR,126.588,4.48361,-18.5342,OAK,33.75,GET,35.25,RUG,31.3,EGG,38.8,DAD,35.8,HIP,35.2
FOX,-6.378,126.944,-27.27,BOY,33.5,SKY,28.2,IVY,33.3,ETA,33.5,TUX,32.5,TAG,34.9
FRO,-93.0581,110.619,-72.5067,RAW,32.25,ASK,33.375,OFF,33.5,WHO,37.1,GUN,31.9
FUN,-81.8159,-48.3496,54.58,NAY,32.2,FAN,32.6,PLY,37.0,REF,33.7,VOW,35.0,DRY,35.3
GAL,-125.436,22.8353,-7.1602,PIE,33.5,HOW,29.6,WAR,29.9,RAD,29.0,ELF,32.5,FEW,30.8
GAS,16.3616,109.893,20.1956,IVY,33.75,EYE,29.6,FIX,32.6,ODD,33.1,LUG,32.6,TUX,31.9
GEL,140.39,55.2469,14.8015,SEX,32.875,DAD,35.25,EAR,35.375,PHI,35.3,ROB,39.3,MOO,34.0
GET,148.19,-11.4376,-38.3741,OAK,34.5,HIP,34.75,FOR,35.25,RUG,46.4,WOW,54.3,NEW,35.4,DAD,55.7,COP,48.2,CAB,45.6
GIG,25.4113,46.0845,60.4107,IRE,32.3,AIR,31.6,EVE,33.5,ERA,52.1,YES,50.0,LIE,55.5,MAC,33.5,COW,46.0,FIX,45.7,FAX,35.0,LAW,39.7
GIN,-28.2471,-94.7742,17.6553,WIZ,33.625,SAY,31.5,NAN,45.8,LAX,50.9,TAX,51.4,BED,49.9,ICE,35.3,DAY,44.2,ZZZ,32.6,VOW,49.0,HAM,43.4
GOO,120.983,-49.5455,34.7087,FIG,33.8,PRO,34.7,ZAP,45.0,ALL,34.0,YAK,33.9,RUG,46.5,BUG,53.2,NOR,45.7,KEY,34.4,SAD,33.8,PIG,52.9,WOW,51.8
GUN,-89.1942,105.832,-41.3898,JOY,32.125,DIG,33.875,RAW,34.75,DUI,47.6,ASK,34.2,WHO,51.5,OFF,42.7,NOM,46.8,SPY,49.1,TAG,54.4,TUB,36.2,FRO,31.9
GUT,-127.943,-62.0465,-49.2678,INK,33.0,MAY,31.4,HEX,31.5,WAX,50.0,MIX,31.2,RUM,46.1,SIP,43.5,OIL,52.6,ALA,34.1,AGO,39.8,MOM,50.3
GYM,-45.935,-104.76,-63.7662,EGO,33.125,BOX,33.5,VAN,34.75,TAX,54.2,OAR,42.4,PAW,43.5,CUP,51.1,HUG,47.2,DAY,43.4,MOM,44.3,ZIG,34.7,LID,51.6
HAM,-2.45333,-85.0935,51.4354,NAN,32.875,LAX,31.6,ZZZ,40.0,ICE,40.1,ASH,42.3,ACT,41.1,DUH,34.5,GIN,43.4
HAY,72.3137,84.2925,-62.5403,JAR,29.1,WIN,34.5,YAY,36.0,BAM,35.5,SAW,39.6
HEX,-122.389,-43.0732,-68.6571,GUT,31.5,SIP,33.1,MAY,35.6,WAX,36.2,MIX,39.2
HIP,143.387,-27.5375,-10.4104,GET,34.75,SAD,37.375,WOW,35.7,RUG,32.0,NEW,35.1,FOR,35.2
HIT,-66.9737,107.68,18.3053,SUN,33.875,BRO,28.3,DUI,29.3,DIG,34.2,NOM,34.6,ACE,34.8
HOT,104.006,1.93307,72.3075,PRO,35.375,PIG,34.4,ZAP,31.6,JAM,31.5,OLD,39.0,LIE,36.3
HOW,-118.846,3.12787,8.08437,GAL,29.6,REF,47.6,WAR,29.6,FEW,32.3,PIE,42.6,ADO,46.6,ELF,41.0,RUM,46.3,SHY,38.0,BOA,32.9
HUG,-12.1831,-93.0787,-94.8179,BOX,33.375,FLU,33.75,CUP,42.2,GYM,47.2,VAN,31.0,SIR,55.8,LID,51.7
ICE,2.79932,-110.525,20.644,BED,32.75,HAM,40.1,MAD,31.6,GIN,35.3,SAY,40.3,LAX,32.7
INK,-137.349,-56.9781,-18.4169,MAY,32.625,GUT,33.0,RUM,34.875,OIL,37.9,ALA,28.4,SHY,39.3
IRE,3.53224,37.0333,81.9744,GIG,32.3,ERA,32.5,YES,43.1,AHI,37.4,EVE,43.1,MAC,38.5,LAW,39.1,RIB,38.8
IVY,-7.88969,104.474,-2.38072,TUX,32.875,GAS,33.75,SUN,33.875,SKY,34.0,ACE,48.4,FIX,47.0,LUG,48.5,EYE,33.3,FOX,33.3,DUI,46.3,ETA,46.4,TAG,49.4
JAM,111.813,31.2523,61.6018,HOT,31.5,EAR,33.5,ZOO,35.4,PIG,34.9,LIE,36.7,MOO,35.6
JAR,58.5638,89.6422,-37.6162,TAR,47.0,HAY,29.1,WIN,30.5,PAY,31.0,LUG,45.1,YAY,44.6,BAM,44.8,WHY,32.1,SAW,37.8,ETA,45.6
JOB,-74.1696,2.48442,71.2032,ADO,33.5,NAY,29.0,NIL,30.0,JUG,39.2,TOY,35.4,PLY,35.9
JOY,-79.0063,81.8112,-27.9652,GUN,32.125,BIO,33.25,NOM,35.1,SPY,35.7,DIG,30.3,RAW,34.4
JUG,-37.148,-5.14859,81.8093,ERA,32.0,PLY,35.7,RIB,40.9,JOB,39.2,NIL,38.9,SOY,41.7,AHI,41.7,MOP,40.6
KEG,68.4782,92.348,20.5952,WHY,32.375,COW,33.75,ODD,31.2,TAR,32.4,WAS,29.2,LUG,34.5
KEY,128.581,-73.5041,13.6998,WOW,33.75,FIG,35.375,NOR,30.9,SAD,29.8,WIG,38.7,GOO,34.4
KIT,76.3393,-99.9715,-17.8923,AGE,40.125,NOR,40.5,ART,47.3,COY,32.3,CHI,35.4,ELK,32.3,WIG,39.4,ONO,47.1
LAB,75.6626,-44.8643,72.9338,LAM,28.1,TAU,32.8,YAK,29.8,BUG,35.7,ZAP,31.0,OLD,43.8
LAM,50.9374,-57.5836,71.6458,TAU,33.125,LAB,28.1,ASH,30.0,ACT,30.8,BUG,35.2,TRY,31.1
LAW,30.4079,9.60728,74.5791,RIB,33.75,FOG,30.6,EVE,29.8,LIE,49.0,IRE,39.1,TAU,40.8,SOY,48.8,OLD,39.8,GIG,39.7,ERA,46.1
LAX,19.6789,-83.7135,29.2436,HAM,31.6,MAD,31.6,ASH,33.7,GIN,50.9,COY,46.1,BUG,55.2,ART,46.1,ICE,32.7,BED,43.7,NAN,50.4,ACT,39.8
LEG,-102.801,52.2723,-78.3317,OVA,34.6,SPY,34.9,WHO,34.8,RAW,36.3,NIX,38.7
LID,-59.9099,-75.3901,-104.098,AIM,34.625,BOX,35.75,EGO,35.0,MOM,46.2,GYM,51.6,WAX,53.9,HUG,51.7
LIE,75.8476,22.7277,61.3543,LAW,49.0,ZAP,49.2,FAX,36.6,COW,49.8,EAR,51.5,OLD,34.9,TAU,52.9,GIG,55.5,PIG,54.9,HOT,36.3,ZOO,34.8,JAM,36.7,EVE,37.3
LUG,39.4498,94.8215,2.62721,COW,50.3,PAY,34.1,ETA,50.7,TAR,48.4,IVY,48.5,ODD,32.9,JAR,45.1,GAS,32.6,TUX,34.5,FIX,45.3,WHY,32.7,KEG,34.5
MAC,3.83246,71.2277,64.6732,FIX,32.25,POP,28.7,YES,33.9,AIR,32.7,IRE,38.5,GIG,33.5
MAD,33.5519,-107.712,14.4314,LAX,31.6,CHI,31.2,BED,32.3,ICE,31.6,ART,38.1,COY,33.5
MAY,-111.727,-43.0043,-32.8106,INK,32.625,GUT,31.4,RUM,32.5,SIP,30.7,HEX,35.6
MIX,-114.794,-83.7006,-63.1044,AGO,36.6,GUT,31.2,MOM,30.9,OAR,42.8,AIM,41.7,HEX,39.2,WAX,44.6,ALA,39.9
MOM,-84.5169,-83.484,-66.1485,AIM,32.25,OAR,32.75,TAX,56.1,EGO,30.9,MIX,30.9,WAX,49.2,AGO,37.7,GYM,44.3,LID,46.2,GUT,50.3
MOO,139.514,31.4236,38.0505,EAR,34.75,PIG,33.5,EGG,34.2,GEL,34.0,DAD,35.2,JAM,35.6
