Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
GEL-ROB,10,126.986,33.3548,-14.515,140.39,55.2469,14.8015,GEL_ROB,GEL-ROB-10,GEL-10_ROB-10,DAD_EAR_SEX_MOO_PHI_AMP_CAB_OAK,DAD-GEL-10_EAR-GEL-10_GEL-SEX-10_GEL-MOO-10_GEL-PHI-10_AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_OAK-ROB-10_ROB-SEX-10,DAD-GEL_EAR-GEL_GEL-SEX_GEL-MOO_GEL-PHI_AMP-ROB_CAB-ROB_DAD-ROB_OAK-ROB_ROB-SEX,DAD-10_EAR-10_SEX-10_MOO-10_PHI-8_AMP-10_CAB-10_DAD-10_OAK-10_SEX-10,0,outer,right
GEL-MOO,10,139.514,31.4236,14.8015,140.39,55.2469,38.0505,GEL_MOO,GEL-MOO-10,GEL-10_MOO-10,DAD_EAR_SEX_ROB_PHI_EGG_PIG_JAM,DAD-GEL-10_EAR-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-PHI-10_DAD-MOO-10_EAR-MOO-10_EGG-MOO-10_MOO-PIG-10_JAM-MOO-13,DAD-GEL_EAR-GEL_GEL-SEX_GEL-ROB_GEL-PHI_DAD-MOO_EAR-MOO_EGG-MOO_MOO-PIG_JAM-MOO,DAD-10_EAR-10_SEX-10_ROB-10_PHI-8_DAD-10_EAR-10_EGG-10_PIG-10_JAM-13,0,outer,right
GET-OAK,10,148.19,-11.4376,-38.3741,151.392,22.9832,-29.4031,GET_OAK,GET-OAK-10,GET-10_OAK-10,CAB_COP_DAD_FOR_HIP_RUG_WOW_NEW_ROB,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-HIP-10_GET-RUG-10_GET-WOW-10_GET-NEW-10_CAB-OAK-10_DAD-OAK-10_FOR-OAK-10_OAK-ROB-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-HIP_GET-RUG_GET-WOW_GET-NEW_CAB-OAK_DAD-OAK_FOR-OAK_OAK-ROB,CAB-10_COP-10_DAD-10_FOR-10_HIP-10_RUG-10_WOW-10_NEW-10_CAB-10_DAD-10_FOR-10_ROB-10,1,in_to_out,right
GET-HIP,10,143.387,-27.5375,-38.3741,148.19,-11.4376,-10.4104,GET_HIP,GET-HIP-10,GET-10_HIP-10,CAB_COP_DAD_FOR_OAK_RUG_WOW_NEW_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-RUG-10_GET-WOW-10_GET-NEW-10_FOR-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-RUG-10_HIP-NEW-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-RUG_GET-WOW_GET-NEW_FOR-HIP_HIP-SAD_HIP-WOW_HIP-RUG_HIP-NEW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_RUG-10_WOW-10_NEW-10_FOR-10_SAD-10_WOW-10_RUG-10_NEW-10,0,in_to_out,right
GET-RUG,10,117.753,-16.2721,-38.3741,148.19,-11.4376,0.629393,GET_RUG,GET-RUG-10,GET-10_RUG-10,CAB_COP_DAD_FOR_OAK_HIP_WOW_NEW_ALL_EGG_GOO_PIG_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-WOW-10_GET-NEW-10_ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GOO-RUG-10_HIP-RUG-10_PIG-RUG-10_RUG-SAD-10_RUG-WOW-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-WOW_GET-NEW_ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GOO-RUG_HIP-RUG_PIG-RUG_RUG-SAD_RUG-WOW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_WOW-10_NEW-10_ALL-10_DAD-10_EGG-10_FOR-10_GOO-10_HIP-10_PIG-10_SAD-10_WOW-10,0,inner,right
GET-WOW,10,136.746,-60.9882,-38.3741,148.19,-11.4376,-15.4188,GET_WOW,GET-WOW-10,GET-10_WOW-10,CAB_COP_DAD_FOR_OAK_HIP_RUG_NEW_ELK_KEY_NOR_USE_WIG_GOO_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10_COP-WOW-10_GOO-WOW-10_HIP-WOW-10_NEW-WOW-10_RUG-WOW-10_SAD-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GOO-WOW_HIP-WOW_NEW-WOW_RUG-WOW_SAD-WOW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10_COP-10_GOO-10_HIP-10_NEW-10_RUG-10_SAD-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,inner,right
GET-NEW,10,140.85,-44.5582,-42.5552,148.19,-11.4376,-38.3741,GET_NEW,GET-NEW-10,GET-10_NEW-10,CAB_COP_DAD_FOR_OAK_HIP_RUG_WOW_USE,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-WOW-10_COP-NEW-10_HIP-NEW-10_NEW-WOW-10_NEW-USE-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-WOW_COP-NEW_HIP-NEW_NEW-WOW_NEW-USE,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_WOW-10_COP-10_HIP-10_WOW-10_USE-9,1,in_to_out,right
GOO-RUG,10,117.753,-49.5455,0.629393,120.983,-16.2721,34.7087,GOO_RUG,GOO-RUG-10,GOO-10_RUG-10,ALL_SAD_PIG_WOW_BUG_FIG_YAK_NOR_KEY_PRO_ZAP_DAD_EGG_FOR_GET_HIP,ALL-GOO-10_GOO-SAD-10_GOO-WOW-10_GOO-PIG-13_GOO-YAK-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_HIP-RUG-10_PIG-RUG-10_RUG-SAD-10_RUG-WOW-10,ALL-GOO_GOO-SAD_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP_ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_HIP-RUG_PIG-RUG_RUG-SAD_RUG-WOW,ALL-10_SAD-10_WOW-10_PIG-13_YAK-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_ALL-10_DAD-10_EGG-10_FOR-10_GET-10_HIP-10_PIG-10_SAD-10_WOW-10,0,inner,right
GOO-SAD,10,114.127,-49.5455,4.26403,120.983,-47.157,34.7087,GOO_SAD,GOO-SAD-10,GOO-10_SAD-10,ALL_RUG_PIG_WOW_BUG_FIG_YAK_NOR_KEY_PRO_ZAP_HIP,ALL-GOO-10_GOO-RUG-10_GOO-WOW-10_GOO-PIG-13_GOO-YAK-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_ALL-SAD-10_HIP-SAD-10_RUG-SAD-10_SAD-WOW-10_KEY-SAD-9,ALL-GOO_GOO-RUG_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP_ALL-SAD_HIP-SAD_RUG-SAD_SAD-WOW_KEY-SAD,ALL-10_RUG-10_WOW-10_PIG-13_YAK-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_ALL-10_HIP-10_RUG-10_WOW-10_KEY-9,0,in_to_out,right
GOO-WOW,10,120.983,-60.9882,-15.4188,136.746,-49.5455,34.7087,GOO_WOW,GOO-WOW-10,GOO-10_WOW-10,ALL_RUG_SAD_PIG_BUG_FIG_YAK_NOR_KEY_PRO_ZAP_COP_ELK_USE_WIG_GET_HIP_NEW,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-PIG-13_GOO-YAK-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_COP-WOW-10_GET-WOW-10_HIP-WOW-10_NEW-WOW-10_RUG-WOW-10_SAD-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,ALL-GOO_GOO-RUG_GOO-SAD_GOO-PIG_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GET-WOW_HIP-WOW_NEW-WOW_RUG-WOW_SAD-WOW,ALL-10_RUG-10_SAD-10_PIG-13_YAK-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_COP-10_GET-10_HIP-10_NEW-10_RUG-10_SAD-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,inner,right
HIP-SAD,10,114.127,-47.157,-10.4104,143.387,-27.5375,4.26403,HIP_SAD,HIP-SAD-10,HIP-10_SAD-10,FOR_GET_WOW_RUG_NEW_ALL_GOO_KEY,FOR-HIP-10_GET-HIP-10_HIP-WOW-10_HIP-RUG-10_HIP-NEW-10_ALL-SAD-10_GOO-SAD-10_RUG-SAD-10_SAD-WOW-10_KEY-SAD-9,FOR-HIP_GET-HIP_HIP-WOW_HIP-RUG_HIP-NEW_ALL-SAD_GOO-SAD_RUG-SAD_SAD-WOW_KEY-SAD,FOR-10_GET-10_WOW-10_RUG-10_NEW-10_ALL-10_GOO-10_RUG-10_WOW-10_KEY-9,0,outer,right
HIP-WOW,10,136.746,-60.9882,-15.4188,143.387,-27.5375,-10.4104,HIP_WOW,HIP-WOW-10,HIP-10_WOW-10,FOR_GET_SAD_RUG_NEW_COP_ELK_KEY_NOR_USE_WIG_GOO,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-RUG-10_HIP-NEW-10_COP-WOW-10_GET-WOW-10_GOO-WOW-10_NEW-WOW-10_RUG-WOW-10_SAD-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,FOR-HIP_GET-HIP_HIP-SAD_HIP-RUG_HIP-NEW_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GET-WOW_GOO-WOW_NEW-WOW_RUG-WOW_SAD-WOW,FOR-10_GET-10_SAD-10_RUG-10_NEW-10_COP-10_GET-10_GOO-10_NEW-10_RUG-10_SAD-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,in_to_out,right
HIP-RUG,10,117.753,-27.5375,-10.4104,143.387,-16.2721,0.629393,HIP_RUG,HIP-RUG-10,HIP-10_RUG-10,FOR_GET_SAD_WOW_NEW_ALL_DAD_EGG_GOO_PIG,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-NEW-10_ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_GOO-RUG-10_PIG-RUG-10_RUG-SAD-10_RUG-WOW-10,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_HIP-NEW_ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_GOO-RUG_PIG-RUG_RUG-SAD_RUG-WOW,FOR-10_GET-10_SAD-10_WOW-10_NEW-10_ALL-10_DAD-10_EGG-10_FOR-10_GET-10_GOO-10_PIG-10_SAD-10_WOW-10,0,in_to_out,right
HIP-NEW,10,140.85,-44.5582,-42.5552,143.387,-27.5375,-10.4104,HIP_NEW,HIP-NEW-10,HIP-10_NEW-10,FOR_GET_SAD_WOW_RUG_COP_USE,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-RUG-10_COP-NEW-10_GET-NEW-10_NEW-WOW-10_NEW-USE-10,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_HIP-RUG_COP-NEW_GET-NEW_NEW-WOW_NEW-USE,FOR-10_GET-10_SAD-10_WOW-10_RUG-10_COP-10_GET-10_WOW-10_USE-9,0,outer,right
MOO-PIG,10,126.057,3.98645,38.0505,139.514,31.4236,47.4696,MOO_PIG,MOO-PIG-10,MOO-10_PIG-10,DAD_EAR_EGG_GEL_JAM_ALL_GOO_RUG_HOT_LIE_ZAP_PRO,DAD-MOO-10_EAR-MOO-10_EGG-MOO-10_GEL-MOO-10_JAM-MOO-13_ALL-PIG-10_DAD-PIG-10_EAR-PIG-10_EGG-PIG-10_PIG-RUG-10_GOO-PIG-13_HOT-PIG-13_JAM-PIG-13_LIE-PIG-13_PIG-ZAP-13_PIG-PRO-13,DAD-MOO_EAR-MOO_EGG-MOO_GEL-MOO_JAM-MOO_ALL-PIG_DAD-PIG_EAR-PIG_EGG-PIG_GOO-PIG_PIG-RUG_HOT-PIG_JAM-PIG_LIE-PIG_PIG-ZAP_PIG-PRO,DAD-10_EAR-10_EGG-10_GEL-10_JAM-13_ALL-10_DAD-10_EAR-10_EGG-10_RUG-10_GOO-13_HOT-13_JAM-13_LIE-13_ZAP-13_PRO-13,0,in_to_out,right
NEW-WOW,10,136.746,-60.9882,-42.5552,140.85,-44.5582,-15.4188,NEW_WOW,NEW-WOW-10,NEW-10_WOW-10,COP_GET_HIP_USE_ELK_KEY_NOR_WIG_GOO_RUG_SAD,COP-NEW-10_GET-NEW-10_HIP-NEW-10_NEW-USE-10_COP-WOW-10_GET-WOW-10_GOO-WOW-10_HIP-WOW-10_RUG-WOW-10_SAD-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,COP-NEW_GET-NEW_HIP-NEW_NEW-USE_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GET-WOW_GOO-WOW_HIP-WOW_RUG-WOW_SAD-WOW,COP-10_GET-10_HIP-10_USE-9_COP-10_GET-10_GOO-10_HIP-10_RUG-10_SAD-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,in_to_out,right
OAK-ROB,10,126.986,22.9832,-29.4031,151.392,33.3548,-14.515,OAK_ROB,OAK-ROB-10,OAK-10_ROB-10,CAB_DAD_FOR_GET_AMP_GEL_SEX,CAB-OAK-10_DAD-OAK-10_FOR-OAK-10_GET-OAK-10_AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_GEL-ROB-10_ROB-SEX-10,CAB-OAK_DAD-OAK_FOR-OAK_GET-OAK_AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_ROB-SEX,CAB-10_DAD-10_FOR-10_GET-10_AMP-10_CAB-10_DAD-10_GEL-10_SEX-10,0,outer,right
PIG-RUG,10,117.753,-16.2721,0.629393,126.057,3.98645,47.4696,PIG_RUG,PIG-RUG-10,PIG-10_RUG-10,ALL_DAD_EAR_EGG_GOO_MOO_HOT_JAM_LIE_ZAP_PRO_FOR_GET_HIP_SAD_WOW,ALL-PIG-10_DAD-PIG-10_EAR-PIG-10_EGG-PIG-10_MOO-PIG-10_GOO-PIG-13_HOT-PIG-13_JAM-PIG-13_LIE-PIG-13_PIG-ZAP-13_PIG-PRO-13_ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_GOO-RUG-10_HIP-RUG-10_RUG-SAD-10_RUG-WOW-10,ALL-PIG_DAD-PIG_EAR-PIG_EGG-PIG_GOO-PIG_MOO-PIG_HOT-PIG_JAM-PIG_LIE-PIG_PIG-ZAP_PIG-PRO_ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_GOO-RUG_HIP-RUG_RUG-SAD_RUG-WOW,ALL-10_DAD-10_EAR-10_EGG-10_MOO-10_GOO-13_HOT-13_JAM-13_LIE-13_ZAP-13_PRO-13_ALL-10_DAD-10_EGG-10_FOR-10_GET-10_GOO-10_HIP-10_SAD-10_WOW-10,0,inner,right
ROB-SEX,10,124.956,33.3548,-14.515,126.986,62.7204,-12.9705,ROB_SEX,ROB-SEX-10,ROB-10_SEX-10,AMP_CAB_DAD_GEL_OAK_PHI_SAW_TAR_YAY_EAR,AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_GEL-ROB-10_OAK-ROB-10_AMP-SEX-10_CAB-SEX-10_DAD-SEX-10_EAR-SEX-10_GEL-SEX-10_PHI-SEX-8_SAW-SEX-8_SEX-TAR-8_SEX-YAY-8,AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_OAK-ROB_AMP-SEX_PHI-SEX_SAW-SEX_SEX-TAR_SEX-YAY_CAB-SEX_DAD-SEX_EAR-SEX_GEL-SEX,AMP-10_CAB-10_DAD-10_GEL-10_OAK-10_AMP-10_CAB-10_DAD-10_EAR-10_GEL-10_PHI-8_SAW-8_TAR-8_YAY-8,0,in_to_out,right
RUG-SAD,10,114.127,-47.157,0.629393,117.753,-16.2721,4.26403,RUG_SAD,RUG-SAD-10,RUG-10_SAD-10,ALL_DAD_EGG_FOR_GET_GOO_HIP_PIG_WOW_KEY,ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_GOO-RUG-10_HIP-RUG-10_PIG-RUG-10_RUG-WOW-10_ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_SAD-WOW-10_KEY-SAD-9,ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_GOO-RUG_HIP-RUG_PIG-RUG_RUG-WOW_ALL-SAD_GOO-SAD_HIP-SAD_SAD-WOW_KEY-SAD,ALL-10_DAD-10_EGG-10_FOR-10_GET-10_GOO-10_HIP-10_PIG-10_WOW-10_ALL-10_GOO-10_HIP-10_WOW-10_KEY-9,0,in_to_out,right
RUG-WOW,10,117.753,-60.9882,-15.4188,136.746,-16.2721,0.629393,RUG_WOW,RUG-WOW-10,RUG-10_WOW-10,ALL_DAD_EGG_FOR_GET_GOO_HIP_PIG_SAD_COP_ELK_KEY_NOR_USE_WIG_NEW,ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_GOO-RUG-10_HIP-RUG-10_PIG-RUG-10_RUG-SAD-10_COP-WOW-10_GET-WOW-10_GOO-WOW-10_HIP-WOW-10_NEW-WOW-10_SAD-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_GOO-RUG_HIP-RUG_PIG-RUG_RUG-SAD_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GET-WOW_GOO-WOW_HIP-WOW_NEW-WOW_SAD-WOW,ALL-10_DAD-10_EGG-10_FOR-10_GET-10_GOO-10_HIP-10_PIG-10_SAD-10_COP-10_GET-10_GOO-10_HIP-10_NEW-10_SAD-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,inner,right
SAD-WOW,10,114.127,-60.9882,-15.4188,136.746,-47.157,4.26403,SAD_WOW,SAD-WOW-10,SAD-10_WOW-10,ALL_GOO_HIP_RUG_KEY_COP_ELK_NOR_USE_WIG_GET_NEW,ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_RUG-SAD-10_KEY-SAD-9_COP-WOW-10_GET-WOW-10_GOO-WOW-10_HIP-WOW-10_NEW-WOW-10_RUG-WOW-10_ELK-WOW-9_KEY-WOW-9_NOR-WOW-9_USE-WOW-9_WIG-WOW-9,ALL-SAD_GOO-SAD_HIP-SAD_RUG-SAD_KEY-SAD_COP-WOW_ELK-WOW_KEY-WOW_NOR-WOW_USE-WOW_WIG-WOW_GET-WOW_GOO-WOW_HIP-WOW_NEW-WOW_RUG-WOW,ALL-10_GOO-10_HIP-10_RUG-10_KEY-9_COP-10_GET-10_GOO-10_HIP-10_NEW-10_RUG-10_ELK-9_KEY-9_NOR-9_USE-9_WIG-9,0,in_to_out,right
GOO-PIG,13,120.983,-49.5455,34.7087,126.057,3.98645,47.4696,GOO_PIG,GOO-PIG-13,GOO-13_PIG-13,ALL_RUG_SAD_WOW_BUG_FIG_YAK_NOR_KEY_PRO_ZAP_DAD_EAR_EGG_MOO_HOT_JAM_LIE,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-WOW-10_GOO-YAK-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_ALL-PIG-10_DAD-PIG-10_EAR-PIG-10_EGG-PIG-10_MOO-PIG-10_PIG-RUG-10_HOT-PIG-13_JAM-PIG-13_LIE-PIG-13_PIG-ZAP-13_PIG-PRO-13,ALL-GOO_GOO-RUG_GOO-SAD_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP_ALL-PIG_DAD-PIG_EAR-PIG_EGG-PIG_MOO-PIG_PIG-RUG_HOT-PIG_JAM-PIG_LIE-PIG_PIG-ZAP_PIG-PRO,ALL-10_RUG-10_SAD-10_WOW-10_YAK-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_ALL-10_DAD-10_EAR-10_EGG-10_MOO-10_RUG-10_HOT-13_JAM-13_LIE-13_ZAP-13_PRO-13,0,inner,right
JAM-LIE,13,75.8476,22.7277,61.3543,111.813,31.2523,61.6018,JAM_LIE,JAM-LIE-13,JAM-13_LIE-13,EAR_ZOO_HOT_PIG_MOO_COW_FAX_GIG_ZAP_OLD_TAU_EVE_LAW,EAR-JAM-11_JAM-ZOO-11_HOT-JAM-13_JAM-PIG-13_JAM-MOO-13_COW-LIE-11_EAR-LIE-11_FAX-LIE-11_LIE-ZOO-11_HOT-LIE-13_LIE-ZAP-13_LIE-PIG-13_GIG-LIE-14_LIE-OLD-14_LIE-TAU-14_EVE-LIE-14_LAW-LIE-14,EAR-JAM_JAM-ZOO_HOT-JAM_JAM-PIG_JAM-MOO_COW-LIE_EAR-LIE_FAX-LIE_GIG-LIE_LIE-ZOO_HOT-LIE_LIE-ZAP_LIE-OLD_LIE-TAU_LIE-PIG_EVE-LIE_LAW-LIE,EAR-11_ZOO-11_HOT-13_PIG-13_MOO-10_COW-11_EAR-11_FAX-11_ZOO-11_HOT-13_ZAP-13_PIG-13_GIG-14_OLD-14_TAU-14_EVE-14_LAW-14,0,in_to_out,right
GOO-YAK,13,100.122,-54.3737,34.7087,120.983,-49.5455,59.855,GOO_YAK,GOO-YAK-13,GOO-13_YAK-13,ALL_RUG_SAD_PIG_WOW_BUG_FIG_NOR_KEY_PRO_ZAP_LAB,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-WOW-10_GOO-PIG-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,ALL-GOO_GOO-RUG_GOO-SAD_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP_BUG-YAK_FIG-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,ALL-10_RUG-10_SAD-10_WOW-10_PIG-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_LAB-13_PRO-13_ZAP-13_BUG-12_FIG-12,0,in_to_out,right
LAB-YAK,13,75.6626,-54.3737,59.855,100.122,-44.8643,72.9338,LAB_YAK,LAB-YAK-13,LAB-13_YAK-13,BUG_LAM_TAU_ZAP_OLD_FIG_GOO_PRO,LAB-TAU-13_LAB-ZAP-13_LAB-OLD-13_BUG-LAB-12_LAB-LAM-12_GOO-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,BUG-LAB_LAB-LAM_LAB-TAU_LAB-ZAP_LAB-OLD_BUG-YAK_FIG-YAK_GOO-YAK_PRO-YAK_YAK-ZAP,TAU-13_ZAP-13_OLD-13_BUG-12_LAM-12_GOO-13_PRO-13_ZAP-13_BUG-12_FIG-12,0,outer,right
GOO-PRO,13,120.983,-49.5455,34.7087,121.873,-26.1788,57.3312,GOO_PRO,GOO-PRO-13,GOO-13_PRO-13,ALL_RUG_SAD_PIG_WOW_BUG_FIG_YAK_NOR_KEY_ZAP_HOT,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-WOW-10_GOO-PIG-13_GOO-YAK-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_HOT-PRO-13_PIG-PRO-13_PRO-ZAP-13_PRO-YAK-13_ALL-PRO-10,ALL-GOO_GOO-RUG_GOO-SAD_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-ZAP_HOT-PRO_PIG-PRO_PRO-ZAP_PRO-YAK_ALL-PRO,ALL-10_RUG-10_SAD-10_WOW-10_PIG-13_YAK-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12_HOT-13_PIG-13_ZAP-13_YAK-13_ALL-10,0,in_to_out,right
GOO-ZAP,13,92.0726,-49.5455,34.7087,120.983,-23.3803,57.8674,GOO_ZAP,GOO-ZAP-13,GOO-13_ZAP-13,ALL_RUG_SAD_PIG_WOW_BUG_FIG_YAK_NOR_KEY_PRO_HOT_LAB_LIE_OLD_TAU,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-WOW-10_GOO-PIG-13_GOO-YAK-13_GOO-PRO-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12_HOT-ZAP-13_LAB-ZAP-13_LIE-ZAP-13_OLD-ZAP-13_PIG-ZAP-13_PRO-ZAP-13_TAU-ZAP-13_YAK-ZAP-13_BUG-ZAP-12,ALL-GOO_GOO-RUG_GOO-SAD_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_HOT-ZAP_LAB-ZAP_LIE-ZAP_OLD-ZAP_PIG-ZAP_PRO-ZAP_TAU-ZAP_YAK-ZAP_BUG-ZAP,ALL-10_RUG-10_SAD-10_WOW-10_PIG-13_YAK-13_PRO-13_BUG-12_FIG-12_NOR-12_KEY-12_HOT-13_LAB-13_LIE-13_OLD-13_PIG-13_PRO-13_TAU-13_YAK-13_BUG-12,0,inner,right
