  -5.3858999e-03	  -3.7597423e-03	  -2.2282049e-02	   2.0358750e-02	   2.2965408e-02	  -3.1754297e-02	   2.1075949e-02	  -2.1844529e-02	   1.5440014e-02	  -2.0336768e-02	   2.0080467e-03	  -5.7255131e-03	  -1.3641528e-02	   1.2524639e-02	   1.1221489e-02	  -2.6886548e-02	   1.1615477e-02	  -2.6459594e-02	   1.1208657e-02	  -2.0688937e-02	   1.1765533e-02	  -1.5528795e-02	   1.2622870e-02	   7.7455044e-03	  -1.0046569e-02	  -1.7669707e-02	   1.4388262e-02	   1.3155700e-02	  -1.2820861e-02	   1.3024500e-02	  -1.7866062e-02	  -1.7866093e-02	  -8.3544092e-03	  -4.8610564e-02	   4.9902394e-03	  -3.9985358e-02	   7.1061159e-03	  -5.2012483e-02	   1.3844199e-02	  -4.1518048e-02	  -2.2782143e-02	   2.7753190e-02	  -1.6513214e-02	   3.3817751e-02	  -1.3375095e-02	   1.2646135e-02	  -1.2853691e-02	   1.0678313e-02	   2.6694974e-02	  -3.5820764e-02	   1.9439462e-02	  -3.9296409e-02	   9.5499546e-03	  -9.9166222e-03	   1.1067716e-02	  -6.1026861e-02	  -4.5754533e-04	  -9.8289968e-03	  -1.9381027e-03	  -2.4778670e-03	   5.6518698e-03	  -1.6178746e-02	   1.0139965e-02	  -1.9254105e-02	  -1.2760973e-03	  -2.3666332e-04	   1.7480967e-02	  -3.9812126e-02	   2.2086524e-02	  -2.7212535e-02	   7.5044785e-03	  -3.6836417e-02	   1.5293726e-02	  -1.6456809e-02	   3.2970521e-04	  -2.0160316e-02	  -3.2637283e-03	  -9.8595108e-02	  -3.3269221e-03	  -4.4834596e-02	   9.4273064e-03	  -4.8903675e-02	   1.0074394e-02	  -4.2204130e-02	   2.0629005e-03	  -4.2717617e-02	   1.5278614e-02	  -2.7393325e-02
  -3.2300866e-02	   1.6707173e-02	  -2.4010948e-02	   2.1993814e-02	  -4.5390422e-02	   2.0413941e-02	  -1.1782261e-02	  -6.2604589e-04	  -7.5979635e-02	   6.0296892e-02	  -4.5153634e-02	   3.9517925e-02	  -2.4923951e-02	   2.1712572e-02	  -5.3558068e-02	  -4.8975784e-04	  -1.4803792e-02	  -5.3508578e-03	  -3.0699598e-02	  -5.9535247e-03	   4.4591771e-03	  -7.1899405e-03	  -9.5616222e-02	   6.7241432e-04	  -5.3969376e-03	  -8.0543960e-03	  -1.4995547e-01	   1.2139600e-02	  -1.8626994e-02	  -1.8448530e-03	  -6.8477025e-03	  -4.3674853e-04	  -3.1262730e-02	   1.5802587e-02	  -4.8869378e-02	   1.3889347e-02	  -3.9211310e-02	   1.8329835e-02	  -4.5012225e-02	   6.2198214e-03	  -2.7482225e-02	   2.1632848e-02	  -1.9483342e-02	   1.1093482e-02	  -2.2507917e-02	   1.4398105e-02	  -2.2881638e-02	   1.8132677e-02	  -2.3866473e-02	   1.3306063e-02	  -4.4113919e-02	   1.9822930e-02	  -6.2443103e-02	   4.6703351e-02	  -3.4040662e-02	   1.7112257e-02	  -4.4587667e-02	   1.7088408e-02	  -3.5919673e-02	   2.2517826e-02	  -6.8761064e-02	   2.0492642e-02	  -1.0028966e-01	   1.6846486e-02	  -4.0405545e-02	   3.4630817e-02	  -4.6180613e-02	   1.3206653e-02	  -6.2484635e-03	   2.0614978e-03	  -5.1449704e-02	   7.1190009e-03	  -1.1467974e-01	   6.5796180e-02	  -4.2796291e-02	   1.2113236e-02	  -2.5100507e-02	   7.1351399e-03	  -3.0222102e-02	   9.4571439e-03	  -1.8281413e-02	  -1.3116839e-04	  -2.1310759e-02	  -1.1081928e-03	  -3.9574297e-02	   8.3783407e-03	  -4.9005274e-02	   3.4875674e-02
   1.4047767e-02	  -4.6122549e-02	   5.5935531e-02	  -1.0325305e-01	   3.7853848e-02	  -4.1970614e-02	   2.6082947e-02	  -2.5559162e-02	   3.9738471e-02	  -4.1771339e-02	   5.4812025e-02	  -6.5791232e-02	   3.1684757e-02	  -4.9687406e-02	   2.0888280e-02	  -2.9003398e-02	   1.7892090e-02	  -2.3250401e-02	   1.6600002e-02	  -2.0371274e-02	   1.3177269e-02	  -1.6460678e-02	   1.7488116e-02	   9.2830009e-03	  -9.4860743e-03	  -1.9910992e-02	   1.9087519e-02	   1.5341177e-02	  -1.4419839e-02	   1.5947390e-02	  -1.7791542e-02	  -2.1901852e-02	   4.2164710e-02	  -1.0368514e-01	   2.8765725e-02	  -5.6106962e-02	   4.6432321e-02	  -7.5041390e-02	   2.9196557e-02	  -4.3352146e-02	   6.1536466e-02	  -1.4974925e-01	   8.3129783e-03	  -1.4889000e-01	   9.4770640e-03	  -6.7487614e-02	   1.6569413e-02	  -4.9050971e-02	   3.9604696e-02	  -4.2959013e-02	   4.2132462e-02	  -5.2761821e-02	   2.6516585e-02	  -3.0324289e-02	   5.0196903e-02	  -7.4523191e-02	   1.8340333e-02	  -3.7435557e-02	   1.8098294e-02	  -2.8960070e-02	   2.1772072e-02	  -3.5930498e-02	   2.2933049e-02	  -3.1842414e-02	   3.2633801e-02	  -4.3713389e-02	   3.6486489e-02	  -4.7635548e-02	   2.6478967e-02	  -2.9319265e-02	   2.4828467e-02	  -4.2261231e-02	   2.6223224e-02	  -2.8549841e-02	   1.6665248e-02	  -4.0672884e-02	   1.9878280e-02	  -6.2998379e-02	   1.6753742e-02	  -6.2077343e-02	   2.1103253e-02	  -3.3303702e-02	   2.1108368e-02	  -3.2455921e-02	   2.0874781e-02	  -4.9501724e-02	   5.2875028e-02	  -6.3921896e-02
  -6.7878947e-03	  -6.8225180e-03	  -6.8091002e-03	  -1.2153681e-03	   5.4390678e-02	  -3.9007073e-02	   3.5504506e-02	  -3.0078283e-02	   2.9203727e-02	  -2.9637120e-02	   1.5149025e-02	  -1.6867631e-02	  -4.1951352e-03	  -7.3252635e-05	   5.4745862e-02	  -1.9770572e-02	   5.8162974e-02	  -2.0197212e-02	   4.2353945e-02	  -1.6240826e-02	   2.0419905e-02	  -2.1588066e-02	   2.8528627e-02	   1.8951884e-02	  -9.9571034e-03	  -1.7684306e-02	   2.5682692e-02	   1.9259965e-02	  -1.6510855e-02	   3.1824937e-02	  -2.1163790e-02	  -2.1046363e-02	   1.0982905e-02	  -1.6770609e-02	   4.9645213e-02	  -2.1294898e-02	   5.8872851e-02	  -2.8129731e-02	   7.7871281e-02	  -2.7844089e-02	  -7.8579731e-03	  -2.9889943e-03	  -2.0801408e-02	   4.8456360e-04	  -1.3641611e-02	  -1.5039835e-03	  -7.2480165e-03	  -1.0985714e-03	   6.2624689e-02	  -4.6765783e-02	   6.5895399e-02	  -3.7764395e-02	   1.6725345e-02	  -1.5524035e-02	   7.1081203e-02	  -3.2590301e-02	   3.8683528e-03	  -9.9310348e-03	   2.1853341e-03	  -6.6036148e-03	   1.8567112e-02	  -1.5243648e-02	   2.7133299e-02	  -1.7934498e-02	   6.1617154e-03	  -8.1780381e-03	   7.0258406e-02	  -3.3845112e-02	   4.5695698e-02	  -3.9404919e-02	   6.0296934e-02	  -2.0122087e-02	   2.4449520e-02	  -2.2778193e-02	   7.5288904e-03	  -1.2421348e-02	   4.4659530e-02	  -1.3492635e-02	   2.1288674e-04	  -1.1890102e-02	   1.0173280e-01	  -2.2586704e-02	   1.0170986e-01	  -2.1643826e-02	   4.6097081e-02	  -1.5658109e-02	   4.3671989e-02	  -3.3804320e-02
  -2.3833673e-02	   2.8732274e-04	  -1.6215833e-02	   9.1005154e-03	   3.4778019e-02	  -2.7443626e-02	   3.7523768e-02	  -3.0075232e-02	   8.4223503e-03	  -1.4691571e-02	  -1.0023165e-02	   4.5728642e-03	  -1.3390575e-02	   8.3375153e-03	   3.4178695e-02	  -1.5476969e-02	   7.5270642e-02	  -1.6690997e-02	   8.1912052e-02	  -1.3975029e-02	   2.3939449e-02	  -2.2582443e-02	   3.6550990e-02	   2.9373399e-02	  -9.4865485e-03	  -1.6182835e-02	   2.8858845e-02	   2.2368843e-02	  -1.7874174e-02	   3.8797331e-02	  -2.0224014e-02	  -1.9644866e-02	  -3.6580883e-02	  -1.2075618e-03	  -4.1536919e-02	  -1.0443131e-02	  -2.1712933e-02	  -8.9572908e-03	   2.6235331e-02	  -1.8515942e-02	  -2.1659694e-02	   9.2454127e-03	  -2.1945423e-02	   5.1841237e-03	  -1.9829680e-02	   4.4312271e-03	  -1.4738265e-02	   5.8672440e-03	   3.7314759e-02	  -3.0392080e-02	   1.8095485e-02	  -2.0527071e-02	   4.0022638e-03	  -4.3659433e-03	  -1.3283707e-02	  -1.0043697e-02	  -2.0738664e-02	  -2.9668847e-03	  -1.1067805e-02	   9.0198346e-04	  -1.2943401e-02	  -7.7204132e-03	   3.1023555e-03	  -1.1778041e-02	  -9.4163887e-03	   5.1833968e-03	   2.3531080e-02	  -2.1202782e-02	   4.1826599e-02	  -3.3263368e-02	  -3.7023744e-02	  -1.2592641e-02	   1.6591533e-02	  -1.5264656e-02	  -3.9250097e-02	  -5.7790948e-03	  -5.5567081e-02	  -4.6931971e-03	  -6.3073346e-02	  -3.9669963e-03	   2.4339516e-02	  -1.4471043e-02	   4.0581005e-02	  -1.5154080e-02	  -6.8895387e-02	  -7.8164206e-03	  -4.3317509e-04	  -9.4262677e-03
  -1.7935646e-02	   3.5785926e-02	  -3.0295811e-02	   3.7931218e-02	  -2.5400509e-02	   4.7508862e-02	  -4.5774418e-03	   4.4477635e-03	  -2.7670090e-02	   3.2264135e-02	  -4.0783166e-02	   4.9194770e-02	  -2.6167242e-02	   2.9145460e-02	  -6.6824272e-03	   5.6485019e-02	  -7.2834900e-03	   4.0003925e-02	  -1.3952621e-03	   1.8709393e-02	   4.7281308e-04	  -6.7989211e-04	   4.9425273e-04	   1.6080079e-03	  -4.5367142e-03	   3.5959348e-03	   9.2204667e-04	   4.2253130e-03	  -4.6051734e-03	  -3.7907223e-03	   1.5308970e-03	   2.3667934e-03	  -3.4850813e-02	   8.6507728e-02	  -2.2317370e-02	   1.0958235e-01	  -3.8495877e-02	   1.1199728e-01	  -1.7082819e-02	   1.2689898e-01	  -3.4629360e-02	   4.4799840e-02	  -1.9960137e-02	   2.7489212e-02	  -1.9996901e-02	   2.9936741e-02	  -2.1580324e-02	   2.7774134e-02	  -3.5039799e-02	   5.4411826e-02	  -3.3595091e-02	   8.5140003e-02	  -1.5330097e-02	   2.0367131e-02	  -4.3416913e-02	   1.1335122e-01	  -1.7013097e-02	   3.3401814e-02	  -1.8129732e-02	   2.3323692e-02	  -1.4040243e-02	   3.4201965e-02	  -9.6961862e-03	   2.9226499e-02	  -2.7246302e-02	   3.3465019e-02	  -2.5450052e-02	   9.2528126e-02	  -1.6916933e-02	   2.3161661e-02	  -1.6133071e-02	   1.1657487e-01	  -9.1015306e-03	   1.3134539e-02	  -1.5121792e-02	   5.2280416e-02	  -2.1463828e-02	   9.8626049e-02	  -1.8812046e-02	   8.5835358e-02	  -1.9067511e-02	   1.2677084e-01	  -1.4861598e-02	   1.9806463e-01	  -1.7720232e-02	   1.1550579e-01	  -4.4360490e-02	   6.9816520e-02
  -2.5287223e-02	   1.6156819e-02	  -2.5739830e-02	   2.4298047e-02	  -1.1697392e-01	   7.4136136e-02	  -1.5513490e-01	   8.4252873e-02	  -4.6442667e-02	   4.3283894e-02	  -4.2221208e-02	   4.0359284e-02	  -2.2845072e-02	   2.0440176e-02	  -6.1219841e-02	   1.1861125e-02	  -1.1053388e-01	   1.1892743e-02	  -6.8387459e-02	   4.4726620e-03	  -3.2770499e-01	   8.5986361e-02	  -5.1418913e-02	  -9.1374502e-02	  -2.3380466e-03	   5.4289160e-03	  -4.3847666e-02	  -3.9378783e-02	   1.2457577e-02	  -2.4698179e-01	   2.9395990e-02	   1.3317380e-02	  -4.8087719e-02	   3.0509760e-02	  -5.7026622e-02	   2.6325040e-02	  -6.9714621e-02	   4.2600779e-02	  -9.2692817e-02	   3.1695416e-02	  -3.2570428e-02	   2.7239989e-02	  -2.1708306e-02	   1.3618505e-02	  -2.1666286e-02	   1.5318582e-02	  -2.0649750e-02	   1.7249125e-02	  -1.3794654e-01	   1.0034249e-01	  -1.0069687e-01	   6.1469050e-02	  -2.3773279e-02	   2.2249672e-02	  -7.6179348e-02	   4.8401691e-02	  -2.8528079e-02	   1.5034062e-02	  -2.2299107e-02	   1.5940763e-02	  -3.4484852e-02	   1.6963483e-02	  -3.7328405e-02	   1.5193175e-02	  -2.8289696e-02	   2.6950121e-02	  -1.0342704e-01	   4.9818844e-02	  -1.9264568e-01	   1.1918476e-01	  -5.7664320e-02	   1.8610689e-02	  -2.7729282e-02	   2.3351568e-02	  -3.2800392e-02	   1.4671396e-02	  -4.0988070e-02	   1.7179869e-02	  -3.6954456e-02	   1.6721700e-02	  -7.5113293e-02	   1.9498304e-02	  -8.1736489e-02	   1.6772317e-02	  -4.6214345e-02	   1.7196629e-02	  -7.0930305e-02	   5.6854316e-02
   2.0105226e-02	  -1.8456895e-02	   3.8651178e-03	  -1.1663550e-02	   4.5901511e-02	  -3.9367489e-02	   3.1470790e-02	  -2.8896119e-02	   7.8719213e-02	  -6.1071264e-02	   5.0697539e-02	  -4.3399535e-02	   5.7519933e-03	  -1.0660015e-02	   4.2842469e-02	  -2.3799865e-02	   2.1443130e-02	  -1.7764699e-02	   2.7138427e-02	  -1.7463224e-02	   1.3976961e-02	  -1.6366960e-02	   3.2278317e-02	   1.0641611e-02	  -8.5100743e-03	  -2.1211575e-02	   3.2792502e-02	   2.0013487e-02	  -1.7369600e-02	   1.7151687e-02	  -1.6155126e-02	  -2.7777618e-02	   1.7710933e-02	  -1.9459994e-02	   5.0054150e-02	  -2.8553743e-02	   3.5477753e-02	  -2.9410244e-02	   4.1910719e-02	  -2.9186037e-02	   7.7091749e-03	  -1.2484820e-02	  -5.4225358e-03	  -3.2898552e-03	  -8.0797058e-03	  -8.0822671e-03	  -2.8040755e-03	  -1.0034192e-02	   3.5712083e-02	  -3.3604078e-02	   4.5170229e-02	  -3.7319726e-02	   9.6563289e-02	  -6.8370170e-02	   3.1475128e-02	  -2.8460296e-02	   1.4376681e-01	  -2.4588558e-02	   7.3545577e-02	  -2.7552272e-02	   1.5555776e-01	  -3.3664368e-02	   1.0434986e-01	  -3.3568143e-02	   5.5919422e-02	  -3.9886588e-02	   4.4968425e-02	  -3.4512379e-02	   2.4675820e-02	  -2.4984116e-02	   5.1893519e-02	  -2.5756146e-02	   6.2545497e-02	  -5.5077296e-02	   7.3893759e-02	  -2.2467723e-02	   1.3920191e-02	  -1.4845596e-02	   2.0025286e-02	  -1.6367787e-02	   1.8126859e-02	  -1.7840706e-02	   2.2766416e-02	  -1.9479069e-02	   3.8443652e-02	  -2.0689876e-02	   5.0862430e-02	  -4.3318713e-02
   5.5780009e-04	  -3.7123949e-02	  -9.8488603e-03	  -1.0155494e-02	   2.8802123e-02	  -3.6818611e-02	   2.2910033e-02	  -2.3350627e-02	   2.7369586e-02	  -3.2627405e-02	   2.3127117e-02	  -3.3855498e-02	  -5.3037907e-03	  -1.2749982e-03	   1.4812310e-02	  -3.0830709e-02	   1.3329069e-02	  -2.3597267e-02	   1.3102361e-02	  -2.1347457e-02	   1.1767245e-02	  -1.5174890e-02	   1.4601336e-02	   8.0630548e-03	  -9.3238194e-03	  -1.9680963e-02	   1.6508776e-02	   1.4099695e-02	  -1.3581759e-02	   1.3334434e-02	  -1.6717206e-02	  -2.0600408e-02	   9.0003687e-03	  -9.4804414e-02	   1.3612446e-02	  -6.1547279e-02	   2.1212653e-02	  -6.7784554e-02	   1.9321677e-02	  -4.4292960e-02	  -2.7670663e-03	  -2.5296781e-02	  -9.7359495e-03	  -2.2957825e-02	  -8.3144251e-03	  -1.9957922e-02	  -7.9036106e-03	  -5.2674584e-03	   3.0024151e-02	  -3.6420043e-02	   2.7863481e-02	  -4.6342341e-02	   1.7790479e-02	  -2.0847988e-02	   2.4619986e-02	  -6.3911823e-02	   6.0802423e-03	  -3.3225382e-02	   4.8226288e-03	  -1.6402593e-02	   1.1952207e-02	  -3.3189402e-02	   1.5472618e-02	  -3.0645499e-02	   1.1179140e-02	  -1.9027358e-02	   2.4417597e-02	  -4.4690223e-02	   2.1864110e-02	  -2.5603480e-02	   1.3866855e-02	  -4.8145511e-02	   2.1106479e-02	  -2.3702518e-02	   6.1235850e-03	  -4.6785545e-02	   4.9352814e-03	  -8.8530277e-02	   3.6801776e-03	  -9.4682488e-02	   1.2469083e-02	  -3.4454194e-02	   1.3365399e-02	  -3.4850051e-02	   8.7677188e-03	  -6.4875499e-02	   3.0820586e-02	  -4.7501611e-02
  -5.9793112e-03	  -1.6587810e-03	  -2.4258845e-02	   2.7829603e-02	   2.1131310e-02	  -3.0320129e-02	   2.0172082e-02	  -2.1183668e-02	   1.4748684e-02	  -2.0162030e-02	  -4.4334646e-05	  -3.2888616e-03	  -1.6436114e-02	   1.7743007e-02	   1.0527572e-02	  -2.9078414e-02	   1.0369176e-02	  -2.5180202e-02	   1.0623489e-02	  -2.1493079e-02	   1.0966023e-02	  -1.4557591e-02	   1.2235190e-02	   7.3019036e-03	  -9.5783897e-03	  -1.8191158e-02	   1.4089973e-02	   1.2921233e-02	  -1.2675514e-02	   1.1776007e-02	  -1.6555234e-02	  -1.8118134e-02	  -7.8758056e-03	  -3.4997960e-02	   4.1037355e-03	  -4.5686615e-02	   5.1321753e-03	  -4.6222637e-02	   1.2427506e-02	  -4.1867335e-02	  -2.2459874e-02	   3.4807070e-02	  -1.5544037e-02	   5.6747315e-02	  -1.3817714e-02	   2.3067479e-02	  -1.4566118e-02	   1.6857857e-02	   2.2995749e-02	  -3.1400863e-02	   1.6968068e-02	  -3.6664358e-02	   9.1224451e-03	  -9.5460427e-03	   7.9475479e-03	  -4.7926404e-02	  -1.1361043e-03	  -1.0467352e-02	  -3.0191924e-03	  -1.0505221e-03	   5.0645871e-03	  -1.7948995e-02	   9.6391084e-03	  -2.1209955e-02	  -3.0425721e-03	   2.1526965e-03	   1.5510433e-02	  -3.8457798e-02	   1.9233933e-02	  -2.3880923e-02	   6.6869023e-03	  -4.2699246e-02	   1.5189585e-02	  -1.6646228e-02	  -9.8128403e-05	  -2.5609277e-02	  -3.3256549e-03	  -1.0862660e-01	  -3.4356611e-03	  -6.6146938e-02	   7.1850564e-03	  -4.1252827e-02	   8.4490018e-03	  -4.0058897e-02	   1.5251638e-03	  -5.5894417e-02	   1.3019098e-02	  -2.5148061e-02
